args.keyword is: ['MEMORY', 'POINTE', 'INTEGRITY', 'CFI', 'CPI', 'TAG', 'COMPART', 'STACK', 'HEAP', ' BIN', 'CAPABILITY', 'CONTROL FLOW', 'CONTROL-FLOW', 'CHECK', ' C ', 'TYPE ', 'TYPE-', 'DATA FLOW', 'DATA-FLOW', 'ISOLATION', 'INTRA PROCEDURE', 'INTRA-PROCEDURE', 'PROCESS', 'INTEL', 'ARM', 'RISC-V', 'RISC V', 'SECUR', 'DETECT', 'VULNER', 'MITIGATION', 'METADATA', 'ENFORCE', 'ATTACK', 'PREVENT', 'TRACK', 'THREAT', 'EXPLOIT', 'PROTECT', 'AUTH', 'KEY\n']
args.excludekeyword is: ['DATABASE', 'DATACENTER', 'NEURAL', 'LEARNING', 'LANGUAGE MODEL', 'CONVOLUTIONAL', 'TENSOR', 'SMART', 'BLOCKCHAIN', 'SUPPLY CHAIN', 'CONCURR', 'QUANTUM', 'DNN', 'CNN', 'RNN', 'GNN', 'BNN', 'DRAM', 'NVM', 'NON-VOLATILE', 'MEMORY MANAGEMENT', 'POWER', 'THERMAL', 'NETWORK', 'DNS', ' IP', ' TCP', 'DDOS', 'VOLTAGE', 'PRE-TRAIN', 'TRAINING', 'VIDEO', 'VOICE', 'SPEECH', 'BLUETOOTH', 'PARALLEL', 'GPU', 'MACHINE LEARNING', 'ADVERSARIAL', 'CLOUD', 'MIRCO SERVICE', ' EDGE ', 'MALWARE', 'TRAFFIC', 'PROTOCOL', 'INTERNET OF THING', ' IOT', '3D', '3-D', 'FLASH', 'NEAR-MEMORY', 'PERSISTENT MEMORY', 'BROWSER', 'WEBSITE', 'POISSON', 'HTTP', 'VEHICLE', 'AUTONOMOUS', 'MEMORY MODEL', 'STACK OVERFLOW', 'SENSOR', 'ROWHAMMER', 'ZERO-KNOWLEDGE PROOFS', 'PROOFS OF SHUFFLE', 'DISTRIBUTED', 'FILE SYSTEM', 'HIGH SPEED', 'SPEEDING', 'MOBILE', 'I/O', 'DEVICE', 'INDUSTRIAL', 'GRAPH REASONING', ' FACE', 'SIDE CHANNEL', 'SIDE-CHANNEL', 'CACHE', 'RANSOMWARE', 'APPLICATIONS', 'CONVERGENCE', 'MODAL', 'BUSINESS', 'MEMBERSHIP INFERENCE']
==========,PACMPL,TITLE,AUTHORS,URL,===========
* CHECKING EQUIVALENCE IN A NON-STRICT LANGUAGE.,https://doi.org/10.1145/3563340, ,John C. Kolesar Ruzica Piskac William T. Hallahan
* IMPLEMENTING AND VERIFYING RELEASE-ACQUIRE TRANSACTIONAL MEMORY IN C11.,https://doi.org/10.1145/3563352, ,Sadegh Dalvandi Brijesh Dongol
==========,TDSC,TITLE,AUTHORS,URL,===========
* SELF-STABILIZING SECURE COMPUTATION.,https://doi.org/10.1109/TDSC.2020.2986751, ,Dan Brownstein Shlomi Dolev Muni Venkateswarlu Kumaramangalam
* DETECTING SYBIL ATTACKS USING PROOFS OF WORK AND LOCATION IN VANETS.,https://doi.org/10.1109/TDSC.2020.2993769, ,Mohamed Baza Mahmoud Nabil Mohamed M. E. A. Mahmoud Niclas Bewermeier Kemal Fidan Waleed Alasmary Mohamed Abdallah
* EFFICIENT AND SECURE OUTSOURCING OF DIFFERENTIALLY PRIVATE DATA PUBLISHING WITH MULTIPLE EVALUATORS.,https://doi.org/10.1109/TDSC.2020.3015886, ,Jin Li Heng Ye Tong Li Wei Wang Wenjing Lou Y. Thomas Hou Jiqiang Liu Rongxing Lu
* ADAPTIVE SECURE NEAREST NEIGHBOR QUERY PROCESSING OVER ENCRYPTED DATA.,https://doi.org/10.1109/TDSC.2020.2998039, ,Rui Li Alex X. Liu Huanle Xu Ying Liu Huaqiang Yuan
* AUTHENTICATED DATA REDACTION WITH ACCOUNTABILITY AND TRANSPARENCY.,https://doi.org/10.1109/TDSC.2020.2998135, ,Jinhua Ma Xinyi Huang Yi Mu Robert H. Deng
* ANALYZING SECURITY REQUIREMENTS IN TIMED WORKFLOW PROCESSES.,https://doi.org/10.1109/TDSC.2020.2975163, ,Yanhua Du Yang Wang Benyuan Yang Hesuan Hu
* INVESTIGATING SECURITY VULNERABILITIES IN A HOT DATA CENTER WITH REDUCED COOLING REDUNDANCY.,https://doi.org/10.1109/TDSC.2020.2977292, ,Xing Gao Guannan Liu Zhang Xu Haining Wang Li Li Xiaorui Wang
* REPRESENTING FINE-GRAINED CO-OCCURRENCES FOR BEHAVIOR-BASED FRAUD DETECTION IN ONLINE PAYMENT SERVICES.,https://doi.org/10.1109/TDSC.2020.2991872, ,Cheng Wang Hangyu Zhu
* A TRACEABLE AND REVOCABLE CIPHERTEXT-POLICY ATTRIBUTE-BASED ENCRYPTION SCHEME BASED ON PRIVACY PROTECTION.,https://doi.org/10.1109/TDSC.2020.2977646, ,Dezhi Han Nannan Pan Kuan-Ching Li
* LS-RQ: A LIGHTWEIGHT AND FORWARD-SECURE RANGE QUERY ON GEOGRAPHICALLY ENCRYPTED DATA.,https://doi.org/10.1109/TDSC.2020.2974218, ,Yanguo Peng Long Wang Jiangtao Cui Ximeng Liu Hui Li Jianfeng Ma
* TREVERSE: TRIAL-AND-ERROR LIGHTWEIGHT SECURE REVERSE AUTHENTICATION WITH SIMULATABLE PUFS.,https://doi.org/10.1109/TDSC.2020.2993802, ,Yansong Gao Marten van Dijk Lei Xu Wei Yang Surya Nepal Damith C. Ranasinghe
* CD-VULD: CROSS-DOMAIN VULNERABILITY DISCOVERY BASED ON DEEP DOMAIN ADAPTATION.,https://doi.org/10.1109/TDSC.2020.2984505, ,Shigang Liu Guanjun Lin Lizhen Qu Jun Zhang Olivier Y. de Vel Paul Montague Yang Xiang
* ON THE PERFORMANCE OF DETECTING INJECTION OF FABRICATED MESSAGES INTO THE CAN BUS.,https://doi.org/10.1109/TDSC.2020.2990192, ,Lotfi Ben Othmane Lalitha Dhulipala Moataz AbdelKhalek Nicholas J. Multari Manimaran Govindarasu
* ON HIGH-SPEED FLOW-BASED INTRUSION DETECTION USING SNORT-COMPATIBLE SIGNATURES.,https://doi.org/10.1109/TDSC.2020.2973992, ,Felix Erlacher Falko Dressler
* IMPROVED FAST REROUTING USING POSTPROCESSING.,https://doi.org/10.1109/TDSC.2020.2998019, ,Klaus-Tycho Foerster Andrzej Kamisinski Yvonne-Anne Pignolet Stefan Schmid Gilles Trédan
* CONAN: A PRACTICAL REAL-TIME APT DETECTION SYSTEM WITH HIGH ACCURACY AND EFFICIENCY.,https://doi.org/10.1109/TDSC.2020.2971484, ,Chunlin Xiong Tiantian Zhu Weihao Dong Linqi Ruan Runqing Yang Yueqiang Cheng Yan Chen Shuai Cheng Xutong Chen
* EFFICIENT AND PRECISE SECURE GENERALIZED EDIT DISTANCE AND BEYOND.,https://doi.org/10.1109/TDSC.2020.2984219, ,Ruiyu Zhu Yan Huang
* JNI GLOBAL REFERENCES ARE STILL VULNERABLE: ATTACKS AND DEFENSES.,https://doi.org/10.1109/TDSC.2020.2995542, ,Yi He Yuan Zhou Yajin Zhou Qi Li Kun Sun Yacong Gu Yong Jiang
* UNDERSTANDING ACCOUNT RECOVERY IN THE WILD AND ITS SECURITY IMPLICATIONS.,https://doi.org/10.1109/TDSC.2020.2975789, ,Yue Li Zeyu Chen Haining Wang Kun Sun Sushil Jajodia
* GEOMETRIC RANGE SEARCH ON ENCRYPTED DATA WITH FORWARD/BACKWARD SECURITY.,https://doi.org/10.1109/TDSC.2020.2982389, ,Shabnam Kasra Kermanshahi Shifeng Sun Joseph K. Liu Ron Steinfeld Surya Nepal Wang Fat Lau Man Ho Allen Au
* ALERT-DRIVEN ATTACK GRAPH GENERATION USING S-PDFA.,https://doi.org/10.1109/TDSC.2021.3117348, ,Azqa Nadeem Sicco Verwer Stephen Moskal Shanchieh Jay Yang
* PHISHING EMAIL DETECTION USING PERSUASION CUES.,https://doi.org/10.1109/TDSC.2021.3118931, ,Rohit Valecha Pranali Mandaokar H. Raghav Rao
* OPEN SOURCE INTELLIGENCE FOR MALICIOUS BEHAVIOR DISCOVERY AND INTERPRETATION.,https://doi.org/10.1109/TDSC.2021.3119008, ,Yi-Ting Huang Chi Yu Lin Ying-Ren Guo Kai-Chieh Lo Yeali S. Sun Meng Chang Chen
* PROBABILISTIC INFERENCE AND TRUSTWORTHINESS EVALUATION OF ASSOCIATIVE LINKS TOWARD MALICIOUS ATTACK DETECTION FOR ONLINE RECOMMENDATIONS.,https://doi.org/10.1109/TDSC.2020.3023114, ,Zhihai Yang Qindong Sun Yaling Zhang
* TOWARDS MORE SECURE CONSTRUCTIONS OF ADJUSTABLE JOIN SCHEMES.,https://doi.org/10.1109/TDSC.2020.3022320, ,Shahram Khazaei Mojtaba Rafiee
* DETECTION OF INFORMATION HIDING AT PHYSICAL LAYER IN WIRELESS COMMUNICATIONS.,https://doi.org/10.1109/TDSC.2020.3012461, ,Ning Xie Zhuoyuan Li Jie Tan Alex X. Liu
* EFFICIENT CERTIFICATELESS MULTI-COPY INTEGRITY AUDITING SCHEME SUPPORTING DATA DYNAMICS.,https://doi.org/10.1109/TDSC.2020.3013927, ,Lei Zhou Anmin Fu Guomin Yang Huaqun Wang Yuqing Zhang
* PREDICTING THE DISCOVERY PATTERN OF PUBLICALLY KNOWN EXPLOITED VULNERABILITIES.,https://doi.org/10.1109/TDSC.2020.3014872, ,Yazdan Movahedi Michel Cukier Ilir Gashi
* EFFICIENT PROVABLY-SECURE DYNAMIC ID-BASED AUTHENTICATED KEY AGREEMENT SCHEME WITH ENHANCED SECURITY PROVISION.,https://doi.org/10.1109/TDSC.2020.3024654, ,Dariush Abbasinezhad-Mood Sayyed Majid Mazinani Morteza Nikooghadam Arezou Ostad-Sharif
* EFFICIENT SECURE PATTERN MATCHING WITH MALICIOUS ADVERSARIES.,https://doi.org/10.1109/TDSC.2020.3009595, ,Maryam Zarezadeh Hamid Mala Behrouz Tork Ladani
* GENERATING REALISTIC FAKE EQUATIONS IN ORDER TO REDUCE INTELLECTUAL PROPERTY THEFT.,https://doi.org/10.1109/TDSC.2020.3038132, ,Yanhai Xiong Giridhar Ramachandran Rajesh Ganesan Sushil Jajodia V. S. Subrahmanian
* ANTS CAN CARRY CHEESE: SECURE AND PRIVATE RFID-ENABLED THIRD-PARTY DISTRIBUTION.,https://doi.org/10.1109/TDSC.2020.3026191, ,Saiyu Qi Yuanqing Zheng Xiaofeng Chen Wei Wei
* AUTOMATED SECURITY RISK IDENTIFICATION USING AUTOMATIONML-BASED ENGINEERING DATA.,https://doi.org/10.1109/TDSC.2020.3033150, ,Matthias Eckhart Andreas Ekelhart Edgar R. Weippl
* SECURELY AND EFFICIENTLY OUTSOURCING DECISION TREE INFERENCE.,https://doi.org/10.1109/TDSC.2020.3040012, ,Yifeng Zheng Huayi Duan Cong Wang Ruochen Wang Surya Nepal
* HARNESSING POLICY AUTHENTICITY FOR HIDDEN CIPHERTEXT POLICY ATTRIBUTE-BASED ENCRYPTION.,https://doi.org/10.1109/TDSC.2020.3040712, ,Intae Kim Willy Susilo Joonsang Baek Jongkil Kim
* EURUS: TOWARDS AN EFFICIENT SEARCHABLE SYMMETRIC ENCRYPTION WITH SIZE PATTERN PROTECTION.,https://doi.org/10.1109/TDSC.2020.3043754, ,Zheli Liu Yanyu Huang Xiangfu Song Bo Li Jin Li Yali Yuan Changyu Dong
* SAFE: A GENERAL SECURE AND FAIR AUCTION FRAMEWORK FOR WIRELESS MARKETS WITH PRIVACY PRESERVATION.,https://doi.org/10.1109/TDSC.2020.3045449, ,Yanjiao Chen Xin Tian Qian Wang Jianlin Jiang Minghui Li Qian Zhang
* EXPLAINABLE ARTIFICIAL INTELLIGENCE FOR CYBER THREAT INTELLIGENCE (XAI-CTI).,https://doi.org/10.1109/TDSC.2022.3168187, ,Sagar Samtani Hsinchun Chen Murat Kantarcioglu Bhavani Thuraisingham
* A MULTI-CRITERIA ANALYSIS OF BENCHMARK RESULTS WITH EXPERT SUPPORT FOR SECURITY TOOLS.,https://doi.org/10.1109/TDSC.2020.3048202, ,Miquel Martínez Juan Carlos Ruiz Nuno Antunes David de Andrés Marco Vieira
* ORCHESTRATION OR AUTOMATION: AUTHENTICATION FLAW DETECTION IN ANDROID APPS.,https://doi.org/10.1109/TDSC.2021.3050188, ,Siqi Ma Juanru Li Surya Nepal Diethelm Ostry David Lo Sanjay K. Jha Robert H. Deng Elisa Bertino
* FUNCTION REPRESENTATIONS FOR BINARY SIMILARITY.,https://doi.org/10.1109/TDSC.2021.3051852, ,Luca Massarelli Giuseppe Antonio Di Luna Fabio Petroni Leonardo Querzoni Roberto Baldoni
* OPTIMIZATION-TIME ANALYSIS FOR CYBERSECURITY.,https://doi.org/10.1109/TDSC.2021.3055981, ,Yunxiao Zhang Pasquale Malacaria
* BREAKING CUCKOO HASH: BLACK BOX ATTACKS.,https://doi.org/10.1109/TDSC.2021.3058336, ,Pedro Reviriego Daniel Ting
* SECURITY OF MULTI-ADJUSTABLE JOIN SCHEMES: SEPARATIONS AND IMPLICATIONS.,https://doi.org/10.1109/TDSC.2021.3062806, ,Mojtaba Rafiee Shahram Khazaei
* MAKING CONVOLUTIONS RESILIENT VIA ALGORITHM-BASED ERROR DETECTION TECHNIQUES.,https://doi.org/10.1109/TDSC.2021.3063083, ,Siva Kumar Sastry Hari Michael B. Sullivan Timothy Tsai Stephen W. Keckler
* SAVIOR: THWARTING STACK-BASED MEMORY SAFETY VIOLATIONS BY RANDOMIZING STACK LAYOUT.,https://doi.org/10.1109/TDSC.2021.3063843, ,Seongman Lee Hyeonwoo Kang Jinsoo Jang Brent ByungHoon Kang
* A NEW FACIAL AUTHENTICATION PITFALL AND REMEDY IN WEB SERVICES.,https://doi.org/10.1109/TDSC.2021.3067794, ,Dalton Cole Sara Newman Dan Lin
* MONITORING-BASED DIFFERENTIAL PRIVACY MECHANISM AGAINST QUERY FLOODING-BASED MODEL EXTRACTION ATTACK.,https://doi.org/10.1109/TDSC.2021.3069258, ,Haonan Yan Xiaoguang Li Hui Li Jiamin Li Wenhai Sun Fenghua Li
"* AUTH-AIS: SECURE, FLEXIBLE, AND BACKWARD-COMPATIBLE AUTHENTICATION OF VESSELS AIS BROADCASTS.",https://doi.org/10.1109/TDSC.2021.3069428, ,Savio Sciancalepore Pietro Tedeschi Ahmed Aziz Roberto Di Pietro
* FVC-DEDUP: A SECURE REPORT DEDUPLICATION SCHEME IN A FOG-ASSISTED VEHICULAR CROWDSENSING SYSTEM.,https://doi.org/10.1109/TDSC.2021.3069944, ,Shunrong Jiang Jianqing Liu Yong Zhou Yuguang Fang
* SECURE DETERMINISTIC WALLET AND STEALTH ADDRESS: KEY-INSULATED AND PRIVACY-PRESERVING SIGNATURE SCHEME WITH PUBLICLY DERIVED PUBLIC KEY.,https://doi.org/10.1109/TDSC.2021.3078463, ,Zhen Liu Guomin Yang Duncan S. Wong Khoa Nguyen Huaxiong Wang Xiaorong Ke Yining Liu
* OMEGA: A SECURE EVENT ORDERING SERVICE FOR THE EDGE.,https://doi.org/10.1109/TDSC.2021.3078520, ,Cláudio Correia Miguel Correia Luís Rodrigues
"* UNLEASHING COVERAGED-BASED FUZZING THROUGH COMPREHENSIVE, EFFICIENT, AND FAITHFUL EXPLOITABLE-BUG EXPOSING.",https://doi.org/10.1109/TDSC.2021.3079857, ,Bowen Wang Kangjie Lu Qiushi Wu Aditya Pakki
* ABAC-BASED SECURITY MODEL FOR DDS.,https://doi.org/10.1109/TDSC.2021.3085475, ,Hwimin Kim Dae-Kyoo Kim Alaa S. Alaerjan
* GOLDEN GRAIN: BUILDING A SECURE AND DECENTRALIZED MODEL MARKETPLACE FOR MLAAS.,https://doi.org/10.1109/TDSC.2021.3085988, ,Jia-Si Weng Jian Weng Chengjun Cai Hongwei Huang Cong Wang
* TOWARDS LIGHTWEIGHT AUTHENTICATION AND BATCH VERIFICATION SCHEME IN IOV.,https://doi.org/10.1109/TDSC.2021.3090400, ,Himani Sikarwar Debasis Das
* SECURE REPACKAGE-PROOFING FRAMEWORK FOR ANDROID APPS USING COLLATZ CONJECTURE.,https://doi.org/10.1109/TDSC.2021.3091654, ,Haoyu Ma Shijia Li Debin Gao Chunfu Jia
* XAUTH: EFFICIENT PRIVACY-PRESERVING CROSS-DOMAIN AUTHENTICATION.,https://doi.org/10.1109/TDSC.2021.3092375, ,Jing Chen Zeyi Zhan Kun He Ruiying Du Donghui Wang Fei Liu
* ACTIVE WARDEN ATTACK: ON THE (IN)EFFECTIVENESS OF ANDROID APP REPACKAGE-PROOFING.,https://doi.org/10.1109/TDSC.2021.3100877, ,Haoyu Ma Shijia Li Debin Gao Daoyuan Wu Qiaowen Jia Chunfu Jia
* ON THE SECURITY OF THE K MINIMUM VALUES (KMV) SKETCH.,https://doi.org/10.1109/TDSC.2021.3101280, ,Pedro Reviriego Alfonso Sánchez-Macián Shanshan Liu Fabrizio Lombardi
* POIROT: CAUSAL CORRELATION AIDED SEMANTIC ANALYSIS FOR ADVANCED PERSISTENT THREAT DETECTION.,https://doi.org/10.1109/TDSC.2021.3101649, ,Jian Yang Qi Zhang Xiaofeng Jiang Shuangwu Chen Feng Yang
* A SYSTEMIC APPROACH FOR NATURAL LANGUAGE SCENARIO ELICITATION OF SECURITY REQUIREMENTS.,https://doi.org/10.1109/TDSC.2021.3103109, ,Hanan Hibshi Stephanie T. Jones Travis D. Breaux
* SEUPDATE: SECURE ENCRYPTED DATA UPDATE FOR MULTI-USER ENVIRONMENTS.,https://doi.org/10.1109/TDSC.2021.3103010, ,Jiabei Wang Rui Zhang Jianhao Li Yuting Xiao Hui Ma
* OUTLIER: ENABLING EFFECTIVE MEASUREMENT OF HYPERVISOR CODE INTEGRITY WITH GROUP DETECTION.,https://doi.org/10.1109/TDSC.2021.3104900, ,Jianan Gu Yukun Ma Beilei Zheng Chuliang Weng
"* DIFFERENTIALLY OBLIVIOUS DATA ANALYSIS WITH INTEL SGX: DESIGN, OPTIMIZATION, AND EVALUATION.",https://doi.org/10.1109/TDSC.2021.3106317, ,Pengfei Wu Qi Li Jianting Ning Xinyi Huang Wei Wu
* ON THE (IN)EFFECTIVENESS OF STATIC LOGIC BOMB DETECTION FOR ANDROID APPS.,https://doi.org/10.1109/TDSC.2021.3108057, ,Jordan Samhi Alexandre Bartel
* SECURE ANONYMOUS COMMUNICATION ON CORRUPTED MACHINES WITH REVERSE FIREWALLS.,https://doi.org/10.1109/TDSC.2021.3107463, ,Yi Wang Rongmao Chen Xinyi Huang Baosheng Wang
* TOWARD ROBUST DETECTION OF PUPPET ATTACKS VIA CHARACTERIZING FINGERTIP-TOUCH BEHAVIORS.,https://doi.org/10.1109/TDSC.2021.3116552, ,Cong Wu Kun He Jing Chen Ziming Zhao Ruiying Du
* MODELING AND DEFENSE OF SOCIAL VIRTUAL REALITY ATTACKS INDUCING CYBERSICKNESS.,https://doi.org/10.1109/TDSC.2021.3121216, ,Samaikya Valluripally Aniket Gulhane Khaza Anuarul Hoque Prasad Calyam
* SECURING BIG DATA SCIENTIFIC WORKFLOWS VIA TRUSTED HETEROGENEOUS ENVIRONMENTS.,https://doi.org/10.1109/TDSC.2021.3123640, ,Saeid Mofrad Ishtiaq Ahmed Fengwei Zhang Shiyong Lu Ping Yang Heming Cui
* GRIP-GAN: AN ATTACK-FREE DEFENSE THROUGH GENERAL ROBUST INVERSE PERTURBATION.,https://doi.org/10.1109/TDSC.2021.3124337, ,Haibin Zheng Jinyin Chen Hang Du Weipeng Zhu Shouling Ji Xuhong Zhang
* MODEL PROTECTION: REAL-TIME PRIVACY-PRESERVING INFERENCE SERVICE FOR MODEL PRIVACY AT THE EDGE.,https://doi.org/10.1109/TDSC.2021.3126315, ,Jiahui Hou Huiqi Liu Yunxin Liu Yu Wang Peng-Jun Wan Xiang-Yang Li
